episode,collisions_detected,collisions_rerouted,collisions_failed,pure_reward_ai_rl_2,modified_reward_ai_rl_2,deliver_ai_rl_2,salad_ai_rl_2,cut_ai_rl_2,plate_ai_rl_2,raw_food_ai_rl_2,counter_ai_rl_2,actions_asked_ai_rl_2,actions_blocked_ai_rl_2,inaccessible_actions_ai_rl_2,do_nothing_ai_rl_2,useless_floor_ai_rl_2,useless_wall_ai_rl_2,useless_counter_ai_rl_2,useful_counter_ai_rl_2,salad_assembly_ai_rl_2,destructive_food_dispenser_ai_rl_2,useful_food_dispenser_ai_rl_2,useless_cutting_board_ai_rl_2,useful_cutting_board_ai_rl_2,destructive_plate_dispenser_ai_rl_2,useful_plate_dispenser_ai_rl_2,useless_delivery_ai_rl_2,useful_delivery_ai_rl_2,inaccessible_tile_ai_rl_2,blocked_ai_rl_2
1071,0,0,0,157.0,157.0,7,7,9,7,9,24,63,0,0,0,0,0,0,24,7,0,9,0,9,0,7,0,7,0,0
1071,0,0,0,136.0,126.0,6,6,8,6,8,31,68,0,0,0,0,0,1,31,6,0,8,0,8,0,7,1,6,0,0
1071,0,0,0,153.0,148.0,7,7,8,7,9,22,62,0,0,0,0,0,1,22,7,0,9,0,9,0,7,0,7,0,0
1071,0,0,0,157.0,127.0,7,7,9,7,9,20,63,0,3,0,0,0,0,20,7,0,9,0,9,0,8,0,7,3,0
1072,0,0,0,157.0,157.0,7,7,9,7,9,24,63,0,0,0,0,0,0,24,7,0,9,0,9,0,7,0,7,0,0
1072,0,0,0,152.0,152.0,7,7,8,7,8,28,65,0,0,0,0,0,0,28,7,0,8,0,8,0,7,0,7,0,0
1072,0,0,0,152.0,130.0,7,7,8,7,8,28,71,0,1,2,0,0,1,28,7,0,9,0,8,0,7,1,7,1,0
1072,0,0,0,157.0,136.0,7,7,9,7,9,21,63,0,2,1,0,0,0,21,7,0,9,0,9,0,7,0,7,2,0
1072,0,0,0,153.0,152.0,7,7,8,8,8,24,63,0,0,1,0,0,0,24,8,0,8,0,8,0,7,0,7,0,0
1072,0,0,0,152.0,151.0,7,7,8,7,8,30,69,0,0,1,0,0,0,30,7,0,8,0,8,0,8,0,7,0,0
1072,0,0,0,152.0,152.0,7,7,8,7,8,27,65,0,0,0,0,0,0,27,7,0,9,0,8,0,7,0,7,0,0
1072,0,0,0,157.0,157.0,7,7,9,7,9,24,62,0,0,0,0,0,0,24,7,0,9,0,9,0,6,0,7,0,0
1073,0,0,0,157.0,156.0,7,7,9,7,9,20,60,0,0,1,0,0,0,20,7,0,9,0,9,0,7,0,7,0,0
1073,0,0,0,158.0,158.0,7,7,9,8,9,23,63,0,0,0,0,0,0,23,8,0,9,0,9,0,7,0,7,0,0
1073,0,0,0,157.0,152.0,7,7,9,7,9,24,65,0,0,0,0,0,0,24,7,0,9,0,9,0,8,1,7,0,0
1073,0,0,0,157.0,157.0,7,7,9,7,9,29,68,0,0,0,0,0,0,30,7,0,8,0,9,0,7,0,7,0,0
1073,0,0,0,153.0,138.0,7,7,8,7,9,22,63,0,1,0,0,0,1,22,7,0,9,0,9,0,7,0,7,1,0
1073,0,0,0,169.0,158.0,8,8,8,8,9,22,64,0,1,1,0,0,0,22,8,0,9,0,8,0,7,0,8,1,0
1073,0,0,0,158.0,147.0,7,7,9,8,9,27,69,0,1,1,0,0,0,27,8,0,8,0,9,0,8,0,7,1,0
1073,0,0,0,137.0,132.0,6,6,8,7,8,23,60,0,0,0,0,0,0,23,7,0,8,1,8,0,7,0,6,0,0
1074,0,0,0,157.0,157.0,7,7,9,7,9,21,61,0,0,0,0,0,0,22,7,0,9,0,9,0,7,0,7,0,0
1074,0,0,0,157.0,157.0,7,7,9,7,9,23,63,0,0,0,0,0,0,23,7,0,9,0,9,0,8,0,7,0,0
1074,0,0,0,152.0,151.0,7,7,8,7,8,31,68,0,0,1,0,0,0,31,7,0,8,0,8,0,6,0,7,0,0
1074,0,0,0,152.0,147.0,7,7,8,7,8,34,73,0,0,0,0,0,0,34,7,0,8,0,8,0,8,1,7,0,0
1074,0,0,0,153.0,147.0,7,7,8,7,9,21,62,0,0,1,0,0,0,21,7,0,9,0,9,0,7,1,7,0,0
1074,0,0,0,158.0,148.0,7,7,9,8,9,22,63,0,1,0,0,0,0,22,8,0,9,0,9,0,7,0,7,1,0
1074,0,0,0,153.0,153.0,7,7,8,8,8,22,61,0,0,0,0,0,0,22,8,0,8,0,8,0,8,0,7,0,0
1074,0,0,0,153.0,141.0,7,7,8,8,8,33,76,0,0,2,0,0,1,33,8,0,8,0,8,0,8,1,7,0,0
1075,0,0,0,137.0,122.0,6,6,8,7,8,25,63,0,1,0,0,0,0,25,7,0,8,1,8,0,7,0,6,1,0
1075,0,0,0,168.0,168.0,8,8,8,8,8,21,62,0,0,0,0,0,0,21,8,0,9,0,8,0,8,0,8,0,0
1075,0,0,0,157.0,147.0,7,7,9,7,9,23,63,0,1,0,0,0,0,23,7,0,9,0,9,0,7,0,7,1,0
1075,0,0,0,158.0,142.0,7,8,8,8,8,20,62,0,1,1,0,0,0,20,8,0,8,0,8,0,8,1,7,1,0
1075,0,0,0,153.0,152.0,7,7,8,8,8,29,68,0,0,1,0,0,0,29,7,0,8,0,8,0,8,0,7,0,0
1075,0,0,0,153.0,152.0,7,7,8,8,8,26,65,0,0,1,0,0,0,26,8,0,8,0,8,0,7,0,7,0,0
1075,0,0,0,153.0,143.0,7,7,8,7,9,23,63,0,1,0,0,0,0,23,7,0,9,0,9,0,7,0,7,1,0
1075,0,0,0,157.0,151.0,7,7,9,7,9,26,67,0,0,1,0,0,1,27,7,0,9,0,9,0,6,0,7,0,0
1076,0,0,0,153.0,153.0,7,7,8,8,8,24,63,0,0,0,0,0,0,24,8,0,8,0,8,0,8,0,7,0,0
1076,0,0,0,153.0,153.0,7,7,8,8,8,22,61,0,0,0,0,0,0,22,8,0,8,0,8,0,8,0,7,0,0
1076,0,0,0,157.0,156.0,7,7,9,7,9,20,61,0,0,1,0,0,0,21,7,0,9,0,9,0,7,0,7,0,0
1076,0,0,0,153.0,142.0,7,7,8,7,9,23,64,0,1,1,0,0,0,23,7,0,9,0,9,0,7,0,7,1,0
1076,0,0,0,168.0,163.0,8,8,8,8,8,22,63,0,0,0,0,0,1,22,8,0,8,0,8,0,8,0,8,0,0
1076,0,0,0,153.0,152.0,7,7,8,8,8,25,65,0,0,1,0,0,0,25,8,0,8,0,8,0,8,0,7,0,0
1076,0,0,0,152.0,150.0,7,7,8,7,8,28,68,0,0,2,0,0,0,29,7,0,8,0,8,0,7,0,7,0,0
1076,0,0,0,169.0,169.0,8,8,8,8,9,22,63,0,0,0,0,0,0,22,8,0,8,0,9,0,8,0,8,0,0
1077,0,0,0,152.0,151.0,7,7,8,7,8,20,59,0,0,1,0,0,0,20,7,0,8,0,8,0,8,0,7,0,0
1077,0,0,0,157.0,147.0,7,7,9,7,9,22,63,0,1,0,0,0,0,22,7,0,9,0,9,0,8,0,7,1,0
1077,0,0,0,152.0,151.0,7,7,8,7,8,22,60,0,0,1,0,0,0,22,7,0,8,0,8,0,7,0,7,0,0
1077,0,0,0,142.0,142.0,6,6,9,7,9,24,62,0,0,0,0,0,0,24,7,0,9,0,9,0,7,0,6,0,0
1077,0,0,0,158.0,157.0,7,8,8,8,8,24,64,0,0,1,0,0,0,24,8,0,8,0,8,0,8,0,7,0,0
1077,0,0,0,157.0,156.0,7,7,9,7,9,23,64,0,0,1,0,0,0,24,7,0,9,0,9,0,7,0,7,0,0
1077,0,0,0,157.0,147.0,7,7,9,7,9,28,69,0,1,0,0,0,0,28,7,0,9,0,9,0,8,0,7,1,0
1077,0,0,0,153.0,127.0,7,7,8,8,8,22,65,0,2,1,0,0,1,22,8,0,8,0,8,0,8,0,7,2,0
1078,0,0,0,157.0,157.0,7,7,9,7,9,19,59,0,0,0,0,0,0,20,7,0,9,0,9,0,7,0,7,0,0
1078,0,0,0,158.0,157.0,7,7,9,8,9,23,64,0,0,1,0,0,0,23,8,0,9,0,9,0,7,0,7,0,0
1078,0,0,0,169.0,157.0,8,8,8,8,9,19,63,0,1,2,0,0,0,19,8,0,9,0,9,0,7,0,8,1,0
1078,0,0,0,157.0,157.0,7,7,9,7,9,20,60,0,0,0,0,0,0,20,7,0,9,0,9,0,8,0,7,0,0
1078,0,0,0,157.0,147.0,7,7,9,7,9,22,62,0,1,0,0,0,0,22,7,0,9,0,9,0,7,0,7,1,0
1078,0,0,0,153.0,142.0,7,7,8,8,8,23,64,0,1,1,0,0,0,23,8,0,8,0,8,0,8,0,7,1,0
1078,0,0,0,137.0,136.0,6,6,8,7,8,30,67,0,0,1,0,0,0,30,7,0,8,0,8,0,7,0,6,0,0
1078,0,0,0,153.0,142.0,7,7,8,8,8,28,69,0,1,1,0,0,0,28,8,0,8,0,8,0,8,0,7,1,0
1079,0,0,0,158.0,158.0,7,7,9,8,9,21,61,0,0,0,0,0,0,21,8,0,9,0,9,0,7,0,7,0,0
1079,0,0,0,152.0,152.0,7,7,8,7,8,20,57,0,0,0,0,0,0,20,7,0,8,0,8,0,7,0,7,0,0
1079,0,0,0,153.0,143.0,7,7,8,8,8,28,67,0,1,0,0,0,0,28,8,0,8,0,8,0,7,0,7,1,0
1079,0,0,0,153.0,143.0,7,7,8,8,8,25,65,0,1,0,0,0,0,25,8,0,8,0,8,0,8,0,7,1,0
1079,0,0,0,153.0,143.0,7,7,8,7,9,21,61,0,1,0,0,0,0,21,7,0,9,0,9,0,7,0,7,1,0
1079,0,0,0,148.0,148.0,7,7,7,7,8,37,74,0,0,0,0,0,0,37,7,0,8,0,8,0,7,0,7,0,0
1079,0,0,0,153.0,153.0,7,7,8,8,8,25,64,0,0,0,0,0,0,25,8,0,8,0,8,0,8,0,7,0,0
1079,0,0,0,157.0,157.0,7,7,9,7,9,23,63,0,0,0,0,0,0,24,7,0,9,0,9,0,7,0,7,0,0
1080,0,0,0,157.0,157.0,7,7,9,7,9,20,59,0,0,0,0,0,0,20,7,0,9,0,9,0,7,0,7,0,0
1080,0,0,0,157.0,156.0,7,7,9,7,9,22,63,0,0,1,0,0,0,22,7,0,9,0,9,0,8,0,7,0,0
1080,0,0,0,157.0,157.0,7,7,9,7,9,22,62,0,0,0,0,0,0,22,7,0,9,0,9,0,8,0,7,0,0
1080,0,0,0,153.0,141.0,7,7,8,7,9,33,74,0,1,2,0,0,0,33,7,0,9,0,8,0,7,0,7,1,0
1080,0,0,0,157.0,151.0,7,7,9,7,9,24,65,0,0,1,0,0,0,24,7,0,9,0,9,0,7,1,7,0,0
1080,0,0,0,153.0,152.0,7,7,8,8,8,27,67,0,0,1,0,0,0,27,8,0,8,0,8,0,8,0,7,0,0
1080,0,0,0,132.0,121.0,6,6,7,7,7,25,62,0,0,1,0,0,0,25,7,0,7,1,7,0,7,1,6,0,0
1080,0,0,0,158.0,158.0,7,8,8,8,8,23,63,0,0,0,0,0,0,23,8,0,8,0,8,0,8,0,8,0,0
1081,0,0,0,153.0,152.0,7,7,8,7,9,22,62,0,0,1,0,0,0,22,7,0,9,0,9,0,7,0,7,0,0
1081,0,0,0,157.0,146.0,7,7,9,7,9,20,62,0,1,1,0,0,0,20,7,0,9,0,9,0,8,0,7,1,0
1081,0,0,0,152.0,142.0,7,7,8,7,8,24,63,0,1,0,0,0,0,24,7,0,8,0,8,0,8,0,7,1,0
1081,0,0,0,152.0,147.0,7,7,8,7,8,24,61,0,0,0,0,0,0,24,7,0,8,1,8,0,6,0,7,0,0
1081,0,0,0,157.0,156.0,7,7,9,7,9,20,60,0,0,1,0,0,0,20,7,0,9,0,9,0,7,0,7,0,0
1081,0,0,0,137.0,126.0,6,6,8,7,8,23,61,0,1,1,0,0,0,23,7,0,8,0,8,0,7,0,6,1,0
1081,0,0,0,148.0,131.0,7,7,7,7,8,26,68,0,0,2,0,0,0,26,7,0,8,1,8,0,7,2,7,0,0
1081,0,0,0,153.0,138.0,7,7,8,8,8,27,69,0,0,0,0,0,0,27,8,0,8,0,8,0,8,3,7,0,0
1082,0,0,0,158.0,158.0,7,7,9,8,9,20,60,0,0,0,0,0,0,20,8,0,9,0,9,0,7,0,7,0,0
1082,0,0,0,169.0,169.0,8,8,8,8,9,22,64,0,0,0,0,0,0,22,8,0,9,0,9,0,8,0,8,0,0
1082,0,0,0,168.0,168.0,8,8,8,8,8,27,66,0,0,0,0,0,0,27,8,0,8,0,8,0,7,0,8,0,0
1082,0,0,0,157.0,157.0,7,7,9,7,9,23,62,0,0,0,0,0,0,23,7,0,9,0,9,0,7,0,7,0,0
1082,0,0,0,157.0,151.0,7,7,9,7,9,24,65,0,0,1,0,0,1,24,7,0,9,0,9,0,7,0,7,0,0
1082,0,0,0,153.0,143.0,7,7,8,8,8,22,62,0,1,0,0,0,0,22,8,0,8,0,8,0,8,0,7,1,0
1082,0,0,0,153.0,153.0,7,7,8,7,9,18,57,0,0,0,0,0,0,18,7,0,9,0,9,0,7,0,7,0,0
1082,0,0,0,149.0,139.0,7,7,7,8,8,29,68,0,1,0,0,0,0,29,7,0,8,0,8,0,8,0,7,1,0
1083,0,0,0,157.0,152.0,7,7,9,7,9,20,60,0,0,0,0,0,0,20,7,0,9,1,9,0,7,0,7,0,0
1083,0,0,0,157.0,152.0,7,7,9,7,9,21,61,0,0,0,0,0,0,21,7,0,9,0,9,0,7,1,7,0,0
1083,0,0,0,153.0,153.0,7,7,8,8,8,21,60,0,0,0,0,0,0,21,8,0,8,0,8,0,8,0,7,0,0
1083,0,0,0,153.0,153.0,7,7,8,8,8,23,62,0,0,0,0,0,0,23,8,0,8,0,8,0,8,0,7,0,0
1083,0,0,0,168.0,167.0,8,8,8,8,8,26,67,0,0,1,0,0,0,26,8,0,8,0,8,0,8,0,8,0,0
1083,0,0,0,157.0,147.0,7,7,9,7,9,20,61,0,1,0,0,0,0,20,7,0,9,0,9,0,8,0,7,1,0
1083,0,0,0,158.0,158.0,7,8,8,8,8,23,63,0,0,0,0,0,0,23,8,0,8,0,8,0,8,0,8,0,0
1083,0,0,0,153.0,143.0,7,7,8,8,8,24,65,0,0,0,0,0,0,24,8,0,8,0,8,0,8,2,7,0,0
1084,0,0,0,153.0,147.0,7,7,8,8,8,23,64,0,0,1,0,0,1,23,8,0,8,0,8,0,8,0,7,0,0
1084,0,0,0,158.0,158.0,7,8,8,8,8,21,60,0,0,0,0,0,0,21,8,0,8,0,8,0,8,0,7,0,0
1084,0,0,0,157.0,157.0,7,7,9,7,9,26,66,0,0,0,0,0,0,27,7,0,9,0,9,0,7,0,7,0,0
1084,0,0,0,153.0,153.0,7,7,8,7,9,20,59,0,0,0,0,0,0,20,7,0,9,0,9,0,7,0,7,0,0
1084,0,0,0,148.0,78.0,7,7,7,7,8,27,71,0,6,0,0,0,0,27,7,0,8,1,8,0,6,1,7,6,0
1084,0,0,0,157.0,157.0,7,7,9,7,9,24,64,0,0,0,0,0,0,24,7,0,9,0,9,0,8,0,7,0,0
1084,0,0,0,158.0,158.0,7,8,8,8,8,23,63,0,0,0,0,0,0,23,8,0,8,0,8,0,8,0,8,0,0
1084,0,0,0,157.0,147.0,7,7,9,7,9,23,63,0,1,0,0,0,0,23,7,0,9,0,9,0,7,0,7,1,0
1085,0,0,0,158.0,158.0,7,8,8,8,8,23,61,0,0,0,0,0,0,23,8,0,8,0,8,0,7,0,7,0,0
1085,0,0,0,169.0,168.0,8,8,8,8,9,23,65,0,0,1,0,0,0,23,8,0,9,0,9,0,7,0,8,0,0
1085,0,0,0,152.0,146.0,7,7,8,7,8,25,65,0,0,1,0,0,0,25,7,0,8,0,8,0,8,1,7,0,0
1085,0,0,0,153.0,142.0,7,7,8,7,9,21,62,0,1,1,0,0,0,21,7,0,9,0,9,0,7,0,7,1,0
1085,0,0,0,153.0,152.0,7,7,8,7,9,22,62,0,0,1,0,0,0,22,7,0,9,0,9,0,7,0,7,0,0
1085,0,0,0,152.0,139.0,7,7,8,7,8,29,71,0,1,3,0,0,0,30,7,0,8,0,8,0,7,0,7,1,0
1085,0,0,0,153.0,143.0,7,7,8,7,9,26,66,0,1,0,0,0,0,26,7,0,9,0,9,0,7,0,7,1,0
1085,0,0,0,158.0,141.0,7,8,8,8,8,21,64,0,1,2,0,0,1,21,8,0,8,0,8,0,8,0,7,1,0
1086,0,0,0,141.0,139.0,6,6,9,6,9,23,62,0,0,2,0,0,0,23,6,0,9,0,9,0,7,0,6,0,0
1086,0,0,0,153.0,141.0,7,7,8,8,8,24,66,0,1,2,0,0,0,24,8,0,8,0,8,0,8,0,7,1,0
1086,0,0,0,158.0,158.0,7,8,8,8,8,25,65,0,0,0,0,0,0,25,8,0,8,0,8,0,8,0,8,0,0
1086,0,0,0,157.0,157.0,7,7,9,7,9,20,59,0,0,0,0,0,0,20,7,0,9,0,9,0,7,0,7,0,0
1086,0,0,0,157.0,156.0,7,7,9,7,9,19,60,0,0,1,0,0,0,19,7,0,9,0,9,0,8,0,7,0,0
1086,0,0,0,153.0,153.0,7,7,8,8,8,21,60,0,0,0,0,0,0,21,8,0,8,0,8,0,8,0,7,0,0
1086,0,0,0,148.0,124.0,7,7,7,7,8,28,71,0,1,4,0,0,0,28,7,0,8,2,8,0,6,0,7,1,0
1086,0,0,0,152.0,144.0,7,7,8,7,8,27,68,0,0,3,0,0,0,27,7,0,8,1,8,0,7,0,7,0,0
1087,0,0,0,158.0,158.0,7,7,9,8,9,20,60,0,0,0,0,0,0,20,8,0,9,0,9,0,7,0,7,0,0
1087,0,0,0,157.0,157.0,7,7,9,7,9,21,61,0,0,0,0,0,0,21,7,0,9,0,9,0,8,0,7,0,0
1087,0,0,0,157.0,147.0,7,7,9,7,9,23,63,0,1,0,0,0,0,23,7,0,9,0,9,0,7,0,7,1,0
1087,0,0,0,158.0,157.0,7,8,8,8,8,27,66,0,0,1,0,0,0,27,8,0,8,0,8,0,7,0,7,0,0
1087,0,0,0,168.0,168.0,8,8,8,8,8,23,64,0,0,0,0,0,0,23,8,0,9,0,8,0,8,0,8,0,0
1087,0,0,0,153.0,143.0,7,7,8,7,9,25,65,0,1,0,0,0,0,25,7,0,9,0,9,0,7,0,7,1,0
1087,0,0,0,158.0,158.0,7,8,8,8,8,25,65,0,0,0,0,0,0,25,8,0,8,0,8,0,8,0,8,0,0
1087,0,0,0,148.0,141.0,7,7,7,7,8,19,59,0,0,2,0,0,0,19,7,0,8,1,8,0,7,0,7,0,0
1088,0,0,0,153.0,151.0,7,7,8,8,8,22,63,0,0,2,0,0,0,22,8,0,8,0,8,0,8,0,7,0,0
1088,0,0,0,153.0,152.0,7,7,8,8,8,22,62,0,0,1,0,0,0,22,8,0,8,0,8,0,8,0,7,0,0
1088,0,0,0,168.0,168.0,8,8,8,8,8,24,65,0,0,0,0,0,0,24,8,0,9,0,8,0,8,0,8,0,0
1088,0,0,0,152.0,152.0,7,7,8,7,8,24,62,0,0,0,0,0,0,24,7,0,8,0,8,0,8,0,7,0,0
1088,0,0,0,152.0,151.0,7,7,8,7,8,32,71,0,0,1,0,0,0,32,7,0,8,0,8,0,8,0,7,0,0
1088,0,0,0,157.0,134.0,7,7,9,7,9,18,62,0,2,3,0,0,0,18,7,0,8,0,9,0,8,0,7,2,0
1088,0,0,0,157.0,151.0,7,7,9,7,9,22,63,0,0,1,0,0,0,23,7,0,9,1,9,0,6,0,7,0,0
1088,0,0,0,152.0,151.0,7,7,8,7,8,27,66,0,0,1,0,0,0,27,7,0,8,0,8,0,8,0,7,0,0
1089,0,0,0,153.0,141.0,7,7,8,8,8,23,65,0,1,2,0,0,0,23,8,0,8,0,8,0,8,0,7,1,0
1089,0,0,0,169.0,168.0,8,8,8,8,9,23,65,0,0,1,0,0,0,23,8,0,8,0,9,0,8,0,8,0,0
1089,0,0,0,153.0,148.0,7,7,8,7,9,25,65,0,0,0,0,0,0,25,7,0,9,0,9,0,7,1,7,0,0
1089,0,0,0,153.0,148.0,7,7,8,8,8,24,63,0,0,0,0,0,0,24,8,0,8,1,8,0,7,0,7,0,0
1089,0,0,0,153.0,133.0,7,7,8,7,9,21,62,0,1,0,0,0,0,21,7,0,9,1,9,0,6,1,7,1,0
1089,0,0,0,158.0,157.0,7,8,8,8,8,22,62,0,0,1,0,0,0,22,8,0,8,0,8,0,7,0,8,0,0
1089,0,0,0,169.0,169.0,8,8,8,8,9,21,62,0,0,0,0,0,0,21,8,0,9,0,9,0,7,0,8,0,0
1089,0,0,0,153.0,110.0,7,7,8,7,9,24,70,0,4,3,0,0,0,24,7,0,9,0,9,0,7,0,7,4,0
1090,0,0,0,152.0,147.0,7,7,8,7,8,20,58,0,0,0,0,0,0,20,7,0,8,1,8,0,7,0,7,0,0
1090,0,0,0,153.0,153.0,7,7,8,7,9,22,61,0,0,0,0,0,0,22,7,0,9,0,9,0,7,0,7,0,0
1090,0,0,0,157.0,151.0,7,7,9,7,9,25,67,0,0,1,0,0,1,25,7,0,9,0,9,0,8,0,7,0,0
1090,0,0,0,152.0,149.0,7,7,8,7,8,23,64,0,0,3,0,0,0,23,7,0,8,0,8,0,8,0,7,0,0
1090,0,0,0,153.0,152.0,7,7,8,8,8,20,60,0,0,1,0,0,0,20,8,0,8,0,8,0,8,0,7,0,0
1090,0,0,0,153.0,138.0,7,7,8,8,8,18,58,0,1,0,0,0,0,18,7,0,8,0,8,0,8,1,7,1,0
1090,0,0,0,157.0,125.0,7,7,9,7,9,19,63,0,3,2,0,0,0,19,7,0,9,0,9,0,7,0,7,3,0
1090,0,0,0,148.0,148.0,7,7,7,7,8,19,56,0,0,0,0,0,0,19,7,0,8,0,8,0,7,0,7,0,0
1091,0,0,0,153.0,153.0,7,7,8,8,8,20,59,0,0,0,0,0,0,20,8,0,8,0,8,0,8,0,7,0,0
1091,0,0,0,157.0,155.0,7,7,9,7,9,21,63,0,0,2,0,0,0,21,7,0,9,0,9,0,8,0,7,0,0
1091,0,0,0,157.0,157.0,7,7,9,7,9,20,59,0,0,0,0,0,0,20,7,0,9,0,9,0,7,0,7,0,0
1091,0,0,0,152.0,144.0,7,7,8,7,8,18,59,0,0,3,0,0,0,18,7,0,8,1,8,0,7,0,7,0,0
1091,0,0,0,152.0,144.0,7,7,8,7,8,26,68,0,0,3,0,0,1,26,7,0,8,0,8,0,8,0,7,0,0
1091,0,0,0,153.0,142.0,7,7,8,8,8,24,65,0,1,1,0,0,0,24,8,0,8,0,8,0,8,0,7,1,0
1091,0,0,0,153.0,133.0,7,7,8,8,8,22,63,0,2,0,0,0,0,22,8,0,8,0,8,0,8,0,7,2,0
1091,0,0,0,153.0,153.0,7,7,8,8,8,26,65,0,0,0,0,0,0,26,8,0,8,0,8,0,8,0,7,0,0
1092,0,0,0,157.0,157.0,7,7,9,7,9,24,63,0,0,0,0,0,0,24,7,0,9,0,9,0,7,0,7,0,0
1092,0,0,0,153.0,143.0,7,7,8,8,8,27,67,0,1,0,0,0,0,27,8,0,8,0,8,0,8,0,7,1,0
1092,0,0,0,153.0,152.0,7,7,8,7,9,25,64,0,0,1,0,0,0,25,7,0,9,0,9,0,6,0,7,0,0
1092,0,0,0,157.0,157.0,7,7,9,7,9,22,61,0,0,0,0,0,0,22,7,0,9,0,9,0,7,0,7,0,0
1092,0,0,0,157.0,157.0,7,7,9,7,9,24,63,0,0,0,0,0,0,24,7,0,9,0,9,0,7,0,7,0,0
1092,0,0,0,158.0,158.0,7,8,8,8,8,21,60,0,0,0,0,0,0,21,8,0,8,0,8,0,8,0,7,0,0
1092,0,0,0,152.0,89.0,7,7,8,7,8,24,71,0,6,3,0,0,0,24,7,0,8,0,8,0,8,0,7,6,0
1092,0,0,0,153.0,152.0,7,7,8,7,9,38,77,0,0,1,0,0,0,38,7,0,9,0,9,0,6,0,7,0,0
1093,0,0,0,153.0,153.0,7,7,8,7,9,24,63,0,0,0,0,0,0,24,7,0,9,0,9,0,7,0,7,0,0
1093,0,0,0,152.0,126.0,7,7,8,7,8,26,66,0,2,1,0,0,0,26,7,0,8,1,8,0,6,0,7,2,0
1093,0,0,0,142.0,126.0,6,7,8,7,8,25,64,0,1,1,0,0,0,25,7,0,8,1,8,0,7,0,6,1,0
1093,0,0,0,158.0,156.0,7,7,9,7,10,25,67,0,0,2,0,0,0,25,7,0,10,0,10,0,6,0,7,0,0
1093,0,0,0,152.0,150.0,7,7,8,7,8,22,62,0,0,2,0,0,0,23,7,0,8,0,8,0,7,0,7,0,0
1093,0,0,0,152.0,152.0,7,7,8,7,8,28,66,0,0,0,0,0,0,28,7,0,9,0,8,0,7,0,7,0,0
1093,0,0,0,157.0,147.0,7,7,9,7,9,27,67,0,1,0,0,0,0,27,7,0,9,0,9,0,7,0,7,1,0
1093,0,0,0,168.0,167.0,8,8,8,8,8,22,64,0,0,1,0,0,0,22,8,0,9,0,8,0,8,0,8,0,0
1094,0,0,0,153.0,152.0,7,7,8,8,8,21,61,0,0,1,0,0,0,21,8,0,8,0,8,0,8,0,7,0,0
1094,0,0,0,169.0,169.0,8,8,8,8,9,20,61,0,0,0,0,0,0,20,8,0,8,0,9,0,8,0,8,0,0
1094,0,0,0,157.0,156.0,7,7,9,7,9,21,62,0,0,1,0,0,0,21,7,0,9,0,9,0,8,0,7,0,0
1094,0,0,0,152.0,151.0,7,7,8,7,8,26,65,0,0,1,0,0,0,26,7,0,8,0,8,0,8,0,7,0,0
1094,0,0,0,152.0,135.0,7,7,8,7,8,25,67,0,1,2,0,0,0,25,7,0,8,0,8,0,8,1,7,1,0
1094,0,0,0,153.0,152.0,7,7,8,7,9,22,62,0,0,1,0,0,0,22,7,0,9,0,9,0,7,0,7,0,0
1094,0,0,0,153.0,152.0,7,7,8,8,8,24,63,0,0,1,0,0,0,24,8,0,7,0,8,0,8,0,7,0,0
1094,0,0,0,158.0,145.0,7,8,8,8,8,27,70,0,1,3,0,0,0,27,8,0,8,0,8,0,7,0,8,1,0
1095,0,0,0,158.0,158.0,7,7,9,8,9,20,60,0,0,0,0,0,0,20,8,0,9,0,9,0,7,0,7,0,0
1095,0,0,0,157.0,147.0,7,7,9,7,9,23,64,0,1,0,0,0,0,24,7,0,9,0,9,0,7,0,7,1,0
1095,0,0,0,153.0,127.0,7,7,8,7,9,20,62,0,2,1,0,0,0,20,7,0,9,1,9,0,6,0,7,2,0
1095,0,0,0,147.0,135.0,7,7,7,7,7,22,61,0,1,2,0,0,0,22,7,0,8,0,7,0,7,0,7,1,0
1095,0,0,0,157.0,148.0,7,7,9,7,9,25,69,0,0,4,0,0,0,25,7,0,9,0,9,0,7,1,7,0,0
1095,0,0,0,168.0,168.0,8,8,8,8,8,23,64,0,0,0,0,0,0,23,8,0,9,0,8,0,8,0,8,0,0
1095,0,0,0,157.0,146.0,7,7,9,7,9,25,66,0,1,1,0,0,0,25,7,0,9,0,9,0,7,0,7,1,0
1095,0,0,0,153.0,151.0,7,7,8,8,8,19,60,0,0,2,0,0,0,19,8,0,8,0,8,0,8,0,7,0,0
1096,0,0,0,157.0,147.0,7,7,9,7,9,21,62,0,1,0,0,0,0,21,7,0,9,0,9,0,8,0,7,1,0
1096,0,0,0,153.0,141.0,7,7,8,7,9,31,72,0,1,2,0,0,0,31,7,0,8,0,9,0,7,0,7,1,0
1096,0,0,0,169.0,158.0,8,8,8,8,9,23,66,0,1,1,0,0,0,23,8,0,9,0,9,0,7,0,8,1,0
1096,0,0,0,158.0,158.0,7,7,9,8,9,20,60,0,0,0,0,0,0,20,8,0,8,0,9,0,8,0,7,0,0
1096,0,0,0,168.0,167.0,8,8,8,8,8,21,63,0,0,1,0,0,0,21,8,0,9,0,8,0,8,0,8,0,0
1096,0,0,0,157.0,157.0,7,7,9,7,9,22,62,0,0,0,0,0,0,22,7,0,9,0,9,0,8,0,7,0,0
