tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,ddbc26f8d77d7346_score,player_cca0766a_x,player_cca0766a_y,player_cca0766a_move_target,player_cca0766a_item,player_cca0766a_score,player_cca0766a_cut_speed,player_cca0766a_speed,player_19c5f267_x,player_19c5f267_y,player_19c5f267_move_target,player_19c5f267_item,player_19c5f267_score,player_19c5f267_cut_speed,player_19c5f267_speed
3970,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.45408507327984,24.002318180242504,,,0,1.0,12.0,103.11611652351695,24.88388347648305,,plate,7,0.2,30.0
3971,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.95408506772081,24.00224362109858,,,0,1.0,12.0,102.2322330470339,25.7677669529661,,plate,7,0.2,30.0
3972,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,57.45408506216178,24.002169061954653,,,0,1.0,12.0,101.34834957055085,26.65165042944915,,plate,7,0.2,30.0
3973,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,57.95408505660275,24.002094502810728,,,0,1.0,12.0,100.4644660940678,27.535533905932198,,plate,7,0.2,30.0
3974,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,58.45408505104372,24.002019943666802,,,0,1.0,12.0,99.58058261758475,28.419417382415247,,plate,7,0.2,30.0
3975,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,58.95408504548469,24.001945384522877,,,0,1.0,12.0,98.6966991411017,29.303300858898297,,plate,7,0.2,30.0
3976,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,59.45408503992566,24.00187082537895,,,0,1.0,12.0,97.81281566461865,30.187184335381346,,plate,7,0.2,30.0
3977,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,59.95408503436663,24.001796266235026,,,0,1.0,12.0,96.9289321881356,31.071067811864395,,plate,7,0.2,30.0
3978,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,60.4540850288076,24.0017217070911,,,0,1.0,12.0,96.04504871165256,31.954951288347445,,plate,7,0.2,30.0
3979,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,60.95408502324857,24.001647147947175,,,0,1.0,12.0,95.1611652351695,32.838834764830494,,plate,7,0.2,30.0
3980,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,61.454085017689536,24.00157258880325,,,0,1.0,12.0,94.27728175868646,33.722718241313544,,plate,7,0.2,30.0
3981,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,61.954085012130506,24.001498029659324,,,0,1.0,12.0,93.3933982822034,34.60660171779659,,plate,7,0.2,30.0
3982,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,62.454085006571475,24.001423470515398,,,0,1.0,12.0,92.50951480572036,35.49048519427964,,plate,7,0.2,30.0
3983,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,62.954085001012444,24.001348911371473,,,0,1.0,12.0,91.62563132923731,36.37436867076269,,plate,7,0.2,30.0
3984,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,63.454084995453414,24.001274352227547,,,0,1.0,12.0,90.74174785275426,37.25825214724574,,plate,7,0.2,30.0
3985,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,63.95408498989438,24.00119979308362,,,0,1.0,12.0,89.85786437627121,38.14213562372879,,plate,7,0.2,30.0
3986,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,64.45408498433471,24.001125233939696,,,0,1.0,12.0,88.97398089978816,39.02601910021184,,plate,7,0.2,30.0
3987,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,64.95408497877497,24.00105067479577,,,0,1.0,12.0,88.09009742330511,39.90990257669489,,plate,7,0.2,30.0
3988,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,65.45408497321523,24.000976115651845,,,0,1.0,12.0,87.20621394682206,40.79378605317794,,plate,7,0.2,30.0
3989,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,65.95408496765549,24.00090155650792,,,0,1.0,12.0,86.32233047033901,41.67766952966099,,plate,7,0.2,30.0
3990,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,66.45408496209575,24.000826997363994,,,0,1.0,12.0,85.43844699385596,42.56155300614404,,plate,7,0.2,30.0
3991,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,66.95408495653601,24.00075243822007,,,0,1.0,12.0,84.55456351737291,43.44543648262709,,plate,7,0.2,30.0
3992,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,67.45408495097627,24.000677879076143,,,0,1.0,12.0,83.67068004088986,44.32931995911014,,plate,7,0.2,30.0
3993,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,67.95408494541653,24.000603319932218,,,0,1.0,12.0,82.78679656440681,45.213203435593186,,plate,7,0.2,30.0
3994,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,68.45408493985678,24.000528760788292,,,0,1.0,12.0,81.90291308792376,46.097086912076236,,plate,7,0.2,30.0
3995,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,68.95408493429704,24.000454201644366,,,0,1.0,12.0,81.01902961144071,46.980970388559285,,plate,7,0.2,30.0
3996,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,69.4540849287373,24.00037964250044,,,0,1.0,12.0,80.13514613495767,47.864853865042335,,plate,7,0.2,30.0
3997,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,69.95408492317756,24.000305083356515,,,0,1.0,12.0,79.25126265847462,48.748737341525384,,plate,7,0.2,30.0
3998,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,70.45408491761782,24.00023052421259,,,0,1.0,12.0,78.36737918199157,49.632620818008434,,plate,7,0.2,30.0
3999,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,70.95408491205808,24.000155965068664,,,0,1.0,12.0,77.48349570550852,50.51650429449148,,plate,7,0.2,30.0
4000,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,71.45408490649834,24.000081405924767,,,0,1.0,12.0,76.59961222902547,51.40038777097453,,plate,7,0.2,30.0
4001,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,72.0,24.0,,,0,1.0,12.0,75.71572875254242,52.28427124745758,,plate,7,0.2,30.0
4002,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,72.0,24.0,,tomato,0,1.0,12.0,74.83184527605937,53.16815472394063,,plate,7,0.2,30.0
4003,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,72.0,24.0,,tomato,0,1.0,12.0,73.94796179957632,54.05203820042368,,plate,7,0.2,30.0
4004,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,72.0,24.0,,tomato,0,1.0,12.0,73.06407832309327,54.93592167690673,,plate,7,0.2,30.0
4005,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,72.0,24.0,,tomato,0,1.0,12.0,72.18019484661022,55.81980515338978,,plate,7,0.2,30.0
4006,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,72.0,24.0,,tomato,0,1.0,12.0,71.29631137012717,56.70368862987283,,plate,7,0.2,30.0
4007,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,72.0,24.0,,tomato,0,1.0,12.0,70.41242789364412,57.58757210635588,,plate,7,0.2,30.0
4008,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,72.0,24.0,,tomato,0,1.0,12.0,69.52854441716107,58.47145558283893,,plate,7,0.2,30.0
4009,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,72.0,24.0,,tomato,0,1.0,12.0,68.64466094067802,59.35533905932198,,plate,7,0.2,30.0
4010,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,72.0,24.0,,tomato,0,1.0,12.0,67.76077746419497,60.23922253580503,,plate,7,0.2,30.0
4011,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,72.0,24.0,,tomato,0,1.0,12.0,66.87689398771192,61.123106012288076,,plate,7,0.2,30.0
4012,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,72.0,24.0,,tomato,0,1.0,12.0,65.99301051122887,62.006989488771126,,plate,7,0.2,30.0
4013,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,72.0,24.0,,tomato,0,1.0,12.0,65.10912703474582,62.890872965254175,,plate,7,0.2,30.0
4014,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,72.0,24.0,,tomato,0,1.0,12.0,64.22524355826278,63.774756441737225,,plate,7,0.2,30.0
4015,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,71.50000000000045,24.0,,tomato,0,1.0,12.0,63.341360081779726,64.65863991822027,,plate,7,0.2,30.0
4016,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,71.00000000000091,24.0,,tomato,0,1.0,12.0,62.45747660529668,65.54252339470332,,plate,7,0.2,30.0
4017,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,70.50000000000136,24.0,,tomato,0,1.0,12.0,61.57359312881363,66.42640687118637,,plate,7,0.2,30.0
4018,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,70.00000000000182,24.0,,tomato,0,1.0,12.0,60.68970965233058,67.31029034766942,,plate,7,0.2,30.0
4019,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,69.50000000000227,24.0,,tomato,0,1.0,12.0,59.80582617584753,68.19417382415247,,plate,7,0.2,30.0
4020,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,69.00000000000273,24.0,,tomato,0,1.0,12.0,58.92194269936448,69.07805730063552,,plate,7,0.2,30.0
4021,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,68.50000000000318,24.0,,tomato,0,1.0,12.0,58.03805922288143,69.96194077711857,,plate,7,0.2,30.0
4022,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,68.00000000000364,24.0,,tomato,0,1.0,12.0,57.15417574639838,70.84582425360162,,plate,7,0.2,30.0
4023,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,67.50000000000409,24.0,,tomato,0,1.0,12.0,56.27029226991533,71.72970773008467,,plate,7,0.2,30.0
4024,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,67.00000000000455,24.0,,tomato,0,1.0,12.0,56.0,72.0,,plate,7,0.2,30.0
4025,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,66.500000000005,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4026,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,66.00000000000546,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4027,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,65.50000000000591,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4028,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,65.00000000000637,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4029,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,64.50000000000682,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4030,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,64.00000000000728,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4031,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,63.50000000000702,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4032,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,63.000000000006764,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4033,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,62.50000000000651,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4034,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,62.00000000000625,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4035,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,61.500000000006,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4036,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,61.00000000000574,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4037,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,60.500000000005485,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4038,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,60.00000000000523,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4039,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,59.500000000004974,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4040,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,59.00000000000472,24.0,,tomato,0,1.0,12.0,56.0,72.0,,,7,0.2,30.0
4041,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,58.50000000000446,24.0,,tomato,0,1.0,12.0,56.88388347648305,71.11611652351695,,,7,0.2,30.0
4042,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,58.000000000004206,24.0,,tomato,0,1.0,12.0,57.7677669529661,70.2322330470339,,,7,0.2,30.0
4043,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,57.50000000000395,24.0,,tomato,0,1.0,12.0,58.65165042944915,69.34834957055085,,,7,0.2,30.0
4044,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,57.000000000003695,24.0,,tomato,0,1.0,12.0,59.5355339059322,68.4644660940678,,,7,0.2,30.0
4045,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.50000000000344,24.0,,tomato,0,1.0,12.0,60.41941738241525,67.58058261758475,,,7,0.2,30.0
