tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,bcf473b9b6a3fb34_score,player_2cd7d144_x,player_2cd7d144_y,player_2cd7d144_move_target,player_2cd7d144_item,player_2cd7d144_score,player_2cd7d144_cut_speed,player_2cd7d144_speed,player_455f301d_x,player_455f301d_y,player_455f301d_move_target,player_455f301d_item,player_455f301d_score,player_455f301d_cut_speed,player_455f301d_speed
2597,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000000824138866,40.463718784968854,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2598,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000033888375,39.83871878496932,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2599,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000032551134,39.21371878496918,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2600,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000031213892,38.58871878496904,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2601,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000029876651,37.9637187849689,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2602,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000000285394094,37.338718784968755,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2603,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000027202168,36.71371878496861,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2604,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000000258649266,36.08871878496847,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2605,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000024527685,35.46371878496833,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2606,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000023190444,34.83871878496819,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2607,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000021853202,34.213718784968044,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2608,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000020515961,33.5887187849679,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2609,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000000191787194,32.96371878496776,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2610,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000017841478,32.33871878496762,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2611,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000000165042366,31.713718784967476,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2612,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000015166995,31.088718784967334,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2613,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000013829754,30.46371878496719,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2614,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000012492512,29.83871878496705,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2615,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000011155271,29.213718784966908,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2616,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000000098180294,28.588718784966765,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2617,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000008480788,27.963718784966623,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2618,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000000071435466,27.33871878496648,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2619,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000005806305,26.71371878496634,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2620,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000004469064,26.088718784966197,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2621,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000003131822,25.463718784966055,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2622,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000001794559,24.838718784965913,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2623,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000000457282,24.21371878496577,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2624,0,1,,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2625,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2626,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2627,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2628,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2629,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2630,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2631,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2632,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2633,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2634,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2635,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2636,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2637,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2638,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2639,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2640,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2641,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2642,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2643,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2644,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2645,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2646,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2647,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2648,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2649,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2650,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2651,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2652,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2653,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2654,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2655,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2656,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2657,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2658,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2659,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2660,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.625000000000142,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2661,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,25.250000000000284,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2662,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,25.875000000000426,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2663,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,26.50000000000057,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2664,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,27.12500000000071,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2665,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,27.750000000000853,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2666,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,28.375000000000995,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2667,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,29.000000000001137,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2668,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,29.62500000000128,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2669,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,30.25000000000142,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2670,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,30.875000000001563,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2671,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,31.500000000001705,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2672,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,32.12500000000185,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2673,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,32.75000000000199,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2674,0,1,,0,2,,0,3,,1,0,,0,0,2,0,None_cut,4.0,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,33.37500000000213,,tomato_cut,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
