tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,570097f43cec48a8_score,player_99bdfc1d_x,player_99bdfc1d_y,player_99bdfc1d_move_target,player_99bdfc1d_item,player_99bdfc1d_score,player_99bdfc1d_cut_speed,player_99bdfc1d_speed,player_efdec1c0_x,player_efdec1c0_y,player_efdec1c0_move_target,player_efdec1c0_item,player_efdec1c0_score,player_efdec1c0_cut_speed,player_efdec1c0_speed
3066,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,71.93450906175968,77.34458056934047,,tomato_salad,0,0.5,30.0
3067,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,71.94982504893119,76.09467440464842,,tomato_salad,0,0.5,30.0
3068,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,71.9651410361027,74.84476823995637,,tomato_salad,0,0.5,30.0
3069,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,71.9804570232742,73.59486207526432,,tomato_salad,0,0.5,30.0
3070,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,71.99577301044627,72.34495591057227,,tomato_salad,0,0.5,30.0
3071,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,72.77076229457677,71.41251144313885,,tomato_salad,0,0.5,30.0
3072,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,39.37499999999986,,,2,1.0,15.0,73.64934339192885,70.5233572071498,,tomato_salad,0,0.5,30.0
3073,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,38.749999999999716,,,2,1.0,15.0,74.52792448928093,69.63420297116075,,tomato_salad,0,0.5,30.0
3074,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,38.124999999999574,,,2,1.0,15.0,75.40650558663302,68.7450487351717,,tomato_salad,0,0.5,30.0
3075,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,37.49999999999943,,,2,1.0,15.0,76.2850866839851,67.85589449918264,,tomato_salad,0,0.5,30.0
3076,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,36.87499999999929,,,2,1.0,15.0,77.16366778133718,66.96674026319359,,tomato_salad,0,0.5,30.0
3077,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,36.24999999999915,,,2,1.0,15.0,78.04224887868926,66.07758602720453,,tomato_salad,0,0.5,30.0
3078,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,35.624999999999005,,,2,1.0,15.0,78.92082997604135,65.18843179121548,,tomato_salad,0,0.5,30.0
3079,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,34.99999999999886,,,2,1.0,15.0,79.79941107339343,64.29927755522642,,tomato_salad,0,0.5,30.0
3080,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,34.37499999999872,,,2,1.0,15.0,80.67799217074551,63.41012331923737,,tomato_salad,0,0.5,30.0
3081,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,33.74999999999858,,,2,1.0,15.0,81.55657326809752,62.52096908324832,,tomato_salad,0,0.5,30.0
3082,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,33.12499999999844,,,2,1.0,15.0,82.43515436544912,61.631814847259264,,tomato_salad,0,0.5,30.0
3083,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,32.499999999998295,,,2,1.0,15.0,83.31373546280072,60.74266061127021,,tomato_salad,0,0.5,30.0
3084,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,31.874999999998153,,,2,1.0,15.0,84.19231656015234,59.85350637528116,,tomato_salad,0,0.5,30.0
3085,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,31.24999999999801,,,2,1.0,15.0,85.07089765750393,58.9643521392921,,tomato_salad,0,0.5,30.0
3086,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,30.62499999999787,,,2,1.0,15.0,85.94947875485555,58.07519790330305,,tomato_salad,0,0.5,30.0
3087,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,29.999999999997726,,,2,1.0,15.0,86.82805985220715,57.186043667313996,,tomato_salad,0,0.5,30.0
3088,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,29.374999999997584,,,2,1.0,15.0,87.70664094955875,56.29688943132494,,tomato_salad,0,0.5,30.0
3089,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,28.749999999997442,,,2,1.0,15.0,88.0,56.0,,tomato_salad,0,0.5,30.0
3090,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,28.1249999999973,,,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3091,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,27.499999999997158,,,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3092,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,26.874999999997016,,,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3093,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,26.249999999996874,,,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3094,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,25.62499999999673,,,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3095,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.99999999999659,,,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3096,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.374999999996447,,,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3097,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3098,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3099,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3100,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3101,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3102,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3103,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3104,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3105,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3106,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3107,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3108,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3109,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3110,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3111,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3112,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3113,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3114,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3115,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3116,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3117,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3118,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3119,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3120,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3121,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3122,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3123,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3124,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3125,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3126,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3127,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3128,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3129,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3130,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3131,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.625000000000142,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3132,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,25.250000000000284,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3133,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,25.875000000000426,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3134,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,26.50000000000057,,tomato,2,1.0,15.0,88.0,56.0,,,1,0.5,30.0
3135,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,27.12500000000071,,tomato,2,1.0,15.0,88.0,54.749999999999716,,,1,0.5,30.0
3136,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,27.750000000000853,,tomato,2,1.0,15.0,88.0,53.49999999999943,,,1,0.5,30.0
3137,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,28.375000000000995,,tomato,2,1.0,15.0,88.0,52.24999999999915,,,1,0.5,30.0
3138,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,tomato,1.1458333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,29.000000000001137,,tomato,2,1.0,15.0,88.0,50.99999999999886,,,1,0.5,30.0
